UserID,CourseID,TransactionDate,Amount
U0181,C013,2024-06-17,1868.31
U0181,C015,2024-08-25,1749.73
U0181,C007,2024-11-09,1160.38
U0181,C003,2025-01-31,0.0
U0181,C035,2025-05-11,2525.31
U0181,C049,2025-08-07,1673.34
U0181,C036,2025-08-21,1130.65
U0181,C057,2025-08-25,1880.85
U0181,C078,2025-10-21,0.0
U0182,C007,2023-09-03,1049.31
U0182,C025,2024-09-03,1439.08
U0182,C074,2025-02-20,2066.27
U0182,C026,2025-12-21,2273.06
U0183,C072,2023-04-21,3580.63
U0183,C075,2023-11-05,7726.84
U0183,C024,2025-04-26,4350.81
U0184,C038,2023-10-09,2225.92
U0184,C063,2024-02-15,2737.31
U0184,C024,2024-12-02,7917.1
U0185,C060,2023-06-15,1672.62
U0185,C055,2023-10-21,1309.9
U0185,C073,2024-01-05,5518.88
U0185,C004,2024-10-09,1096.52
U0185,C027,2024-11-12,453.81
U0185,C041,2025-04-18,1652.2
U0185,C070,2025-07-26,1357.61
U0185,C014,2025-09-25,1736.24
U0186,C072,2023-01-10,2752.15
U0186,C063,2023-04-29,4430.29
U0186,C075,2023-12-29,4620.16
U0186,C076,2024-10-03,4353.29
U0187,C024,2023-12-12,4787.14
U0187,C080,2024-03-04,2402.44
U0187,C063,2024-07-14,4636.05
U0187,C068,2025-07-14,5408.91
U0188,C059,2023-06-30,3613.72
U0188,C023,2023-09-23,2065.89
U0188,C058,2023-11-21,785.52
U0188,C014,2025-02-24,1381.88
U0188,C025,2025-04-06,585.77
U0188,C020,2025-05-28,2050.35
U0188,C073,2025-05-29,7951.55
U0188,C051,2025-06-07,396.12
U0188,C033,2025-09-04,1167.51
U0188,C001,2025-09-29,0.0
U0189,C035,2023-01-10,2681.57
U0189,C076,2023-03-19,4464.76
U0189,C024,2024-02-13,6271.43
U0189,C075,2025-12-29,5886.02
U0190,C057,2023-01-09,600.36
U0190,C037,2023-01-29,1361.18
U0190,C008,2023-02-06,1750.48
U0190,C009,2023-07-30,0.0
U0190,C042,2023-09-22,5650.5
U0190,C018,2024-01-26,953.88
U0190,C071,2024-04-08,1810.11
U0190,C039,2024-05-24,0.0
U0190,C079,2024-10-01,2308.26
U0190,C075,2024-10-21,3937.43
U0190,C064,2024-12-06,0.0
U0190,C073,2025-02-03,3857.38
U0190,C050,2025-12-23,2144.74
U0191,C080,2023-04-04,6807.23
U0191,C022,2023-05-14,1823.97
U0191,C058,2023-12-09,2411.59
U0191,C072,2024-08-18,4016.88
U0191,C054,2024-09-02,1173.8
U0191,C055,2024-09-18,685.48
U0191,C009,2025-02-24,0.0
U0191,C005,2025-07-22,3405.9
U0191,C069,2025-10-27,579.09
U0192,C064,2023-10-02,0.0
U0192,C042,2024-11-22,7792.92
U0192,C079,2024-12-02,1357.48
U0192,C047,2025-01-05,0.0
U0192,C050,2025-06-07,331.68
U0192,C077,2025-09-30,1032.41
U0192,C043,2025-12-01,0.0
U0192,C038,2025-12-09,3017.55
U0193,C030,2023-02-09,536.28
U0193,C071,2023-09-26,370.11
U0193,C074,2023-12-04,362.44
U0193,C045,2024-01-21,0.0
U0193,C062,2024-03-08,1443.4
U0193,C005,2024-04-04,7032.33
U0193,C020,2024-04-12,876.07
U0193,C069,2025-04-06,1042.91
U0194,C037,2023-02-14,982.27
U0194,C058,2023-03-18,1188.13
U0194,C040,2023-09-10,0.0
U0194,C022,2023-12-13,1819.09
U0194,C078,2025-01-20,0.0
U0194,C054,2025-02-07,2224.82
U0194,C006,2025-10-30,1653.6
U0195,C049,2023-02-10,1474.28
U0195,C030,2023-04-09,853.96
U0195,C039,2023-04-09,0.0
U0195,C063,2023-04-10,3924.61
U0195,C001,2023-08-10,0.0
U0195,C003,2023-08-26,0.0
U0195,C013,2024-06-07,967.19
U0195,C080,2025-12-31,7525.42
U0196,C032,2023-09-11,576.63
U0196,C031,2024-06-01,1790.37
U0196,C035,2025-02-17,7218.58
U0196,C011,2025-05-03,0.0
U0196,C016,2025-06-28,0.0
U0197,C069,2023-01-20,988.41
U0197,C020,2023-07-26,1912.48
U0197,C064,2023-08-03,0.0
U0197,C080,2023-08-06,4156.26
U0197,C015,2023-08-22,1511.9
U0197,C002,2023-08-30,1068.77
U0197,C022,2023-10-08,513.76
U0197,C050,2023-11-10,1413.41
U0197,C042,2024-02-25,5375.98
U0197,C035,2024-07-06,3154.49
U0197,C009,2024-08-01,0.0
U0197,C032,2024-09-08,948.24
U0197,C004,2025-05-07,2274.15
U0197,C052,2025-05-11,0.0
U0197,C039,2025-08-29,0.0
U0197,C040,2025-10-16,0.0
U0197,C045,2025-11-13,0.0
U0197,C030,2025-12-01,2215.81
U0198,C021,2024-02-11,1597.94
U0198,C075,2024-02-14,2580.5
U0198,C057,2024-02-18,2042.95
U0198,C007,2024-06-22,1504.65
U0198,C026,2025-01-03,1683.06
U0198,C025,2025-12-07,1845.02
U0199,C040,2023-03-22,0.0
U0199,C054,2023-11-25,1804.52
U0199,C022,2024-03-01,1768.17
U0199,C078,2024-08-27,0.0
U0199,C037,2025-04-19,1296.18
U0199,C058,2025-10-13,1090.81
U0200,C034,2023-01-06,852.99
U0200,C012,2023-01-27,0.0
U0200,C059,2023-07-02,7885.18
U0200,C009,2024-04-25,0.0
U0200,C052,2024-11-08,0.0
U0200,C020,2025-09-11,2190.68
U0201,C043,2023-06-03,0.0
U0201,C047,2023-07-04,0.0
U0201,C064,2023-07-27,0.0
U0201,C038,2023-08-15,3918.28
U0201,C077,2023-11-02,1629.56
U0201,C079,2024-06-08,2093.46
U0201,C050,2025-10-08,1611.65
U0201,C042,2025-11-13,4879.76
U0202,C059,2023-03-22,2980.74
U0202,C062,2023-04-13,1036.74
U0202,C030,2023-07-24,1636.51
U0202,C004,2023-12-24,1565.73
U0202,C027,2024-04-18,1544.85
U0202,C057,2024-06-24,925.11
U0202,C079,2024-08-18,573.82
U0202,C044,2024-08-29,0.0
U0202,C025,2025-01-07,357.69
U0202,C080,2025-07-24,4389.4
U0202,C077,2025-08-08,672.98
U0203,C039,2023-01-20,0.0
U0203,C013,2023-04-04,2174.37
U0203,C030,2023-07-14,407.4
U0203,C005,2023-08-26,6979.2
U0203,C063,2023-10-11,5289.41
U0203,C049,2023-12-16,733.09
U0203,C080,2024-10-02,5878.73
U0203,C003,2025-05-22,0.0
U0204,C020,2023-07-10,302.49
U0204,C062,2023-08-22,2492.69
U0204,C056,2024-01-10,0.0
U0204,C043,2024-07-03,0.0
U0204,C021,2024-07-10,2251.99
U0204,C003,2024-11-04,0.0
U0204,C060,2024-12-02,1055.97
U0204,C061,2025-01-02,1231.65
U0204,C002,2025-02-02,1450.24
U0204,C069,2025-03-30,1973.81
U0204,C017,2025-03-31,1998.3
U0204,C010,2025-06-15,445.24
U0204,C005,2025-07-23,7730.46
U0205,C048,2023-08-20,1834.54
U0205,C028,2023-09-29,302.47
U0205,C067,2023-12-08,0.0
U0205,C069,2025-02-28,1220.99
U0205,C019,2025-05-13,889.35
U0205,C015,2025-09-06,2022.3
U0206,C024,2023-05-01,6014.54
U0206,C059,2023-08-01,6482.89
U0206,C068,2023-11-23,2429.89
U0206,C029,2025-05-02,2317.28
U0206,C072,2025-09-15,5256.56
U0207,C080,2023-03-01,7507.06
U0207,C049,2023-09-25,2305.12
U0207,C030,2024-01-07,1698.68
U0207,C013,2025-01-04,1906.51
U0207,C003,2025-02-16,0.0
U0207,C005,2025-06-16,7377.84
U0207,C063,2025-09-16,6432.68
U0207,C039,2025-09-26,0.0
U0208,C003,2023-04-05,0.0
U0208,C080,2023-05-10,4619.66
U0208,C039,2023-08-20,0.0
U0208,C049,2024-06-19,1443.4
U0208,C013,2025-04-22,2489.33
U0208,C005,2025-06-21,3514.98
U0209,C068,2023-01-26,7736.33
U0209,C076,2024-04-03,3486.59
U0209,C075,2024-10-05,5920.94
U0209,C072,2024-11-23,7565.75
U0209,C073,2025-12-10,2017.13
U0210,C072,2023-07-15,7203.86
U0210,C080,2025-06-05,3724.3
U0210,C029,2025-11-29,7390.7
U0210,C068,2025-12-07,7645.81
U0211,C076,2024-05-24,7560.93
U0211,C042,2024-12-09,6144.12
U0211,C024,2025-09-13,5989.72
U0212,C072,2023-04-22,4482.81
U0212,C073,2023-11-01,2890.1
U0212,C068,2025-02-27,2289.38
U0213,C019,2023-01-24,1372.21
U0213,C046,2023-06-03,0.0
U0213,C002,2023-11-18,991.08
U0213,C003,2023-12-05,0.0
U0213,C061,2024-05-08,683.36
U0213,C045,2024-07-23,0.0
U0213,C065,2024-10-18,0.0
U0213,C072,2024-11-08,3190.9
U0213,C018,2025-08-19,2394.81
U0213,C001,2025-10-03,0.0
U0213,C073,2025-10-12,4662.93
U0213,C070,2025-11-01,743.58
U0214,C059,2023-04-14,7869.67
U0214,C067,2023-06-11,0.0
U0214,C039,2024-04-01,0.0
U0214,C050,2024-04-26,1409.72
U0214,C060,2025-02-14,1521.55
U0214,C005,2025-04-05,7681.24
U0214,C035,2025-06-28,4147.87
U0214,C062,2025-07-06,1132.01
U0214,C027,2025-07-29,2250.63
U0214,C058,2025-11-04,2081.04
U0215,C070,2023-02-06,1116.22
U0215,C055,2023-06-30,1879.93
U0215,C041,2023-09-01,800.11
U0215,C027,2024-10-09,1207.07
U0215,C014,2025-07-04,732.3
U0215,C010,2025-10-15,1583.49
U0215,C060,2025-10-17,769.22
U0216,C076,2023-01-01,6340.48
U0216,C021,2023-03-15,448.15
U0216,C039,2023-07-06,0.0
U0216,C014,2023-07-30,1935.91
U0216,C075,2024-02-28,5983.75
U0216,C042,2024-09-15,6834.82
U0216,C051,2024-11-29,1237.5
U0216,C040,2025-04-06,0.0
U0216,C030,2025-04-24,1406.08
U0216,C009,2025-07-23,0.0
U0216,C068,2025-11-07,3735.99
U0217,C003,2023-04-22,0.0
U0217,C080,2024-04-01,3878.5
U0217,C030,2024-11-10,1957.07
U0217,C005,2025-01-14,4973.3
U0217,C039,2025-07-19,0.0
U0217,C013,2025-08-26,783.15
U0218,C069,2023-01-05,1257.87
U0218,C038,2023-07-19,3916.13
U0218,C004,2023-08-22,2085.36
U0218,C058,2024-03-30,658.82
U0218,C045,2024-11-30,0.0
U0218,C016,2024-12-28,0.0
U0218,C057,2025-01-14,1071.74
U0218,C065,2025-07-15,0.0
U0219,C019,2023-04-04,600.33
U0219,C015,2023-08-06,1186.81
U0219,C067,2023-10-15,0.0
U0219,C076,2023-12-03,5039.62
U0219,C048,2024-08-20,608.44
U0219,C028,2025-02-04,1261.02
U0219,C044,2025-10-05,0.0
U0219,C069,2025-12-05,1875.59
U0220,C002,2023-08-08,640.76
U0220,C066,2024-01-20,490.58
U0220,C062,2024-02-06,1630.76
U0220,C036,2024-06-04,1765.55
U0220,C071,2025-04-18,1447.26
U0221,C002,2023-09-05,1022.81
U0221,C061,2024-03-17,1160.2
U0221,C045,2025-03-15,0.0
U0221,C062,2025-07-25,875.65
U0222,C068,2023-04-06,3450.57
U0222,C053,2023-08-09,2176.99
U0222,C034,2023-09-10,2226.84
U0222,C020,2024-01-26,407.15
U0222,C033,2024-11-23,1560.7
U0222,C009,2025-04-28,0.0
U0222,C012,2025-07-11,0.0
U0223,C068,2023-01-09,7966.35
U0223,C080,2023-10-03,7520.63
U0223,C073,2025-07-25,4978.87
U0223,C059,2025-10-18,4643.59
U0223,C063,2025-10-29,2864.01
U0224,C070,2023-04-10,1890.94
U0224,C014,2023-12-29,1821.06
U0224,C027,2025-06-05,2130.9
U0224,C041,2025-09-16,740.82
U0224,C010,2025-11-07,1293.5
U0224,C004,2025-12-22,2112.2
U0225,C035,2023-08-01,6903.47
U0225,C068,2023-09-20,3016.38
U0225,C005,2023-12-22,7488.58
U0226,C052,2023-10-01,0.0
U0226,C077,2023-10-10,1568.31
U0226,C001,2024-05-23,0.0
U0226,C042,2024-07-14,7182.61
U0226,C024,2024-08-25,7583.85
U0226,C037,2024-09-04,310.71
U0226,C047,2024-10-04,0.0
U0226,C053,2024-10-21,2198.87
U0226,C074,2024-12-03,2018.35
U0226,C066,2025-02-26,2343.37
U0226,C018,2025-03-04,1157.15
U0226,C046,2025-03-25,0.0
U0226,C007,2025-04-25,903.0
U0226,C010,2025-05-07,966.6
U0226,C059,2025-07-16,3473.5
U0226,C003,2025-10-29,0.0
U0226,C054,2025-11-15,2112.01
U0227,C005,2024-02-16,2068.87
U0227,C063,2024-03-05,5339.87
U0227,C068,2024-03-21,4702.22
U0227,C029,2024-08-18,5968.15
U0228,C010,2023-09-29,903.95
U0228,C004,2023-12-31,474.22
U0228,C027,2024-12-08,1611.24
U0228,C041,2025-10-28,1244.13
U0229,C036,2023-01-27,1694.0
U0229,C078,2023-02-21,0.0
U0229,C041,2023-04-19,1216.52
U0229,C075,2023-04-26,5981.79
U0229,C059,2023-08-07,2828.59
U0229,C026,2023-08-25,346.83
U0229,C002,2023-10-25,1233.63
U0229,C068,2024-08-08,5461.73
U0229,C046,2024-10-22,0.0
U0229,C024,2024-12-22,5122.42
U0229,C018,2025-02-19,1244.42
U0229,C058,2025-05-04,1160.9
U0229,C025,2025-05-15,1844.32
U0229,C052,2025-09-10,0.0
U0229,C079,2025-12-06,2465.22
U0229,C047,2025-12-29,0.0
U0230,C020,2023-03-08,1536.53
U0230,C060,2023-05-08,391.01
U0230,C059,2023-07-29,5862.36
U0230,C067,2023-10-27,0.0
U0230,C051,2023-11-26,1848.58
U0230,C075,2024-02-14,4957.46
U0230,C011,2024-02-22,0.0
U0230,C068,2024-05-28,3432.43
U0230,C049,2024-06-30,883.34
U0230,C031,2024-08-09,2065.08
U0230,C014,2024-08-27,1671.56
U0230,C042,2025-01-04,4411.79
U0230,C003,2025-07-15,0.0
U0231,C065,2024-04-04,0.0
U0231,C072,2024-05-01,7369.4
U0231,C023,2024-08-12,2414.88
U0231,C051,2025-03-07,1745.38
U0231,C018,2025-11-12,1163.49
U0232,C071,2023-01-27,697.63
U0232,C073,2023-04-07,2285.8
U0232,C044,2023-04-21,0.0
U0232,C007,2023-12-30,1519.11
U0232,C053,2024-02-01,2464.33
U0232,C012,2024-02-07,0.0
U0232,C063,2024-02-20,4755.9
U0232,C049,2024-04-06,798.15
U0232,C035,2024-05-29,6030.66
U0232,C036,2024-08-25,2128.87
U0232,C016,2024-10-02,0.0
U0232,C022,2025-01-23,982.83
U0232,C032,2025-02-20,720.29
U0232,C062,2025-03-04,667.06
U0232,C067,2025-05-03,0.0
U0232,C015,2025-06-26,2480.91
U0232,C076,2025-07-08,4817.8
U0233,C018,2023-01-12,1255.25
U0233,C001,2023-03-25,0.0
U0233,C021,2023-06-02,2227.71
U0233,C047,2023-09-02,0.0
U0233,C002,2023-09-24,859.57
U0233,C072,2023-11-14,6590.99
U0233,C064,2023-11-26,0.0
U0233,C029,2023-12-22,6842.15
U0233,C007,2024-01-18,774.86
U0233,C049,2024-06-06,1997.97
U0233,C017,2024-06-25,876.66
U0233,C026,2024-07-25,2475.94
U0233,C055,2024-11-07,1026.75
U0233,C071,2025-02-11,1965.28
U0233,C069,2025-05-27,1084.26
U0233,C022,2025-08-13,692.06
U0233,C009,2025-11-18,0.0
U0234,C033,2023-03-23,1759.15
U0234,C059,2023-04-15,6315.82
U0234,C020,2023-11-11,1137.42
U0234,C053,2024-09-08,1038.56
U0234,C009,2024-10-22,0.0
U0234,C052,2025-10-01,0.0
U0235,C035,2023-05-30,6328.07
U0235,C011,2024-10-12,0.0
U0235,C031,2025-01-03,2373.41
U0235,C016,2025-12-12,0.0
U0236,C064,2023-05-20,0.0
U0236,C079,2024-01-12,786.3
U0236,C043,2024-03-26,0.0
U0236,C077,2025-10-31,1506.45
U0236,C042,2025-12-02,5071.14
U0237,C024,2023-11-23,3550.9
U0237,C072,2025-04-06,2383.51
U0237,C059,2025-05-01,4042.93
U0238,C080,2023-07-08,6275.63
U0238,C030,2024-03-12,2288.22
U0238,C063,2024-03-29,5329.03
U0238,C013,2024-11-10,1623.77
U0238,C003,2024-12-16,0.0
U0239,C019,2024-03-23,1316.2
U0239,C048,2024-08-24,2475.21
U0239,C015,2024-11-09,1396.52
U0239,C067,2025-01-08,0.0
U0240,C017,2023-01-19,2306.47
U0240,C045,2023-03-23,0.0
U0240,C063,2023-08-21,3411.44
U0240,C037,2023-08-23,884.14
U0240,C052,2024-05-07,0.0
U0240,C020,2024-05-14,2387.05
U0240,C065,2024-10-19,0.0
U0240,C006,2024-12-09,1315.71
U0240,C030,2025-02-20,2495.96
U0240,C058,2025-03-01,1898.36
U0240,C042,2025-07-01,5293.86
U0240,C069,2025-08-30,2227.52
U0240,C044,2025-12-22,0.0
U0241,C075,2023-02-20,7048.09
U0241,C057,2024-06-09,1169.62
U0241,C021,2024-08-02,695.78
U0241,C026,2025-11-24,323.26
U0242,C047,2023-01-16,0.0
U0242,C038,2023-03-31,3011.21
U0242,C019,2023-05-15,1775.19
U0242,C031,2023-06-18,1170.98
U0242,C071,2023-07-16,470.25
U0242,C051,2023-12-09,1121.0
U0242,C033,2024-01-30,1605.52
U0242,C077,2024-03-07,651.43
U0242,C041,2024-08-30,993.75
U0242,C044,2024-10-18,0.0
U0242,C067,2025-02-06,0.0
U0242,C060,2025-07-01,1894.2
U0242,C068,2025-09-23,2725.0
U0242,C055,2025-11-07,996.06
U0242,C027,2025-11-18,1719.13
U0242,C058,2025-11-19,2136.67
U0242,C024,2025-12-28,6131.61
U0243,C024,2024-03-12,3014.99
U0243,C072,2025-05-18,6990.94
U0244,C076,2023-08-01,7881.49
U0244,C063,2024-02-26,5271.74
U0244,C035,2025-06-10,7699.41
U0245,C072,2023-02-18,5266.19
U0245,C051,2023-05-28,651.68
U0245,C065,2023-11-11,0.0
U0245,C023,2024-11-10,465.92
U0245,C018,2025-07-29,1470.08
U0246,C016,2023-03-19,0.0
U0246,C042,2023-04-22,4279.9
U0246,C074,2023-05-25,1878.46
U0246,C006,2023-05-31,411.94
U0246,C050,2023-06-29,434.31
U0246,C041,2023-12-31,1040.92
U0246,C071,2024-04-11,1933.21
U0246,C043,2024-05-30,0.0
U0247,C005,2024-06-13,3082.93
U0247,C035,2025-03-05,4132.73
U0247,C063,2025-04-14,4438.41
U0248,C068,2023-02-04,3024.67
U0248,C073,2024-10-09,6633.99
U0248,C029,2025-04-08,4390.01
U0248,C059,2025-06-05,2114.04
U0248,C035,2025-07-12,3450.43
U0249,C031,2023-01-13,729.26
U0249,C071,2023-04-04,2096.97
U0249,C042,2023-05-10,5849.05
U0249,C029,2023-05-29,5360.45
U0249,C009,2023-08-31,0.0
U0249,C064,2025-01-02,0.0
U0249,C069,2025-03-08,1536.92
U0249,C059,2025-10-26,3529.02
U0249,C055,2025-12-31,2377.88
U0250,C028,2023-03-05,708.56
U0250,C052,2023-06-27,0.0
U0250,C041,2023-08-06,1316.12
U0250,C008,2023-10-07,2021.46
U0250,C009,2023-10-23,0.0
U0250,C005,2023-11-17,2829.27
U0250,C019,2024-03-26,1332.24
U0250,C029,2024-07-30,2828.65
U0250,C051,2024-08-16,1869.99
U0250,C076,2024-08-27,5626.68
U0250,C068,2024-09-02,6117.2
U0250,C025,2024-09-09,1918.06
U0250,C036,2025-02-20,2105.27
U0250,C006,2025-03-11,1940.76
U0250,C037,2025-03-20,748.86
U0250,C034,2025-06-15,2424.59
U0250,C015,2025-08-28,575.45
U0250,C073,2025-12-28,6487.97
U0251,C073,2023-01-23,2637.89
U0251,C072,2025-02-03,4070.08
U0252,C024,2023-01-11,2498.21
U0252,C048,2023-03-27,369.54
U0252,C045,2023-06-24,0.0
U0252,C010,2023-09-10,1754.04
U0252,C021,2023-10-17,870.01
U0252,C072,2024-03-06,7265.83
U0252,C065,2024-03-09,0.0
U0252,C075,2024-09-16,3759.38
U0252,C079,2024-12-05,1981.75
U0252,C047,2025-03-18,0.0
U0253,C005,2025-04-25,5448.22
U0253,C024,2025-11-15,4387.04
U0254,C017,2023-10-19,2257.04
U0254,C062,2023-11-26,837.9
U0254,C066,2024-01-12,1904.34
U0254,C029,2024-03-28,6865.09
U0254,C071,2024-06-01,2188.77
U0255,C031,2023-04-22,349.84
U0255,C029,2023-05-18,5349.31
U0255,C066,2023-05-30,1119.62
U0255,C056,2023-07-21,0.0
U0255,C034,2023-07-24,2297.02
U0255,C036,2023-08-23,2127.03
U0255,C015,2023-09-20,365.93
U0255,C070,2024-01-07,390.51
U0255,C003,2024-02-02,0.0
U0255,C062,2024-02-09,1160.26
U0255,C010,2024-04-25,1020.92
U0255,C042,2024-05-28,7503.09
U0255,C048,2024-08-18,626.33
U0255,C007,2024-11-08,299.53
U0255,C004,2025-01-01,669.73
U0255,C009,2025-08-02,0.0
U0255,C068,2025-09-24,7068.7
U0256,C075,2023-05-23,7218.44
U0256,C073,2024-02-01,5628.64
U0256,C059,2024-08-06,3666.0
U0257,C022,2023-01-10,1582.56
U0257,C062,2023-11-09,1784.89
U0257,C057,2023-12-12,474.21
U0257,C075,2024-03-29,4909.43
U0257,C009,2024-05-19,0.0
U0257,C063,2024-07-20,7009.14
U0257,C008,2024-09-18,1353.28
U0257,C051,2024-10-03,2384.31
U0257,C003,2024-10-09,0.0
U0257,C077,2024-10-12,1264.6
U0257,C076,2024-11-03,3319.0
U0257,C065,2025-01-16,0.0
U0257,C054,2025-05-27,1010.98
U0257,C038,2025-06-12,7435.65
U0257,C061,2025-07-11,1637.07
U0257,C079,2025-09-22,2395.97
U0258,C048,2023-10-03,1347.57
U0258,C069,2024-11-10,2203.54
U0258,C024,2025-01-06,5642.6
U0258,C076,2025-09-09,2191.66
U0259,C040,2023-06-17,0.0
U0259,C079,2023-08-11,1295.09
U0259,C049,2023-12-26,834.2
U0259,C009,2024-09-17,0.0
U0259,C018,2025-01-04,1637.78
U0259,C063,2025-07-01,2727.79
U0259,C045,2025-08-05,0.0
U0259,C015,2025-09-24,1845.14
U0260,C044,2023-02-08,0.0
U0260,C046,2023-03-05,0.0
U0260,C052,2023-06-04,0.0
U0260,C026,2023-06-06,1714.75
U0260,C012,2023-10-14,0.0
U0260,C075,2024-02-07,7941.25
U0260,C057,2024-03-11,619.08
U0260,C070,2024-06-23,1801.64
U0260,C005,2024-07-28,2062.16
U0260,C030,2025-04-09,2193.71
U0260,C076,2025-11-04,2090.28
U0261,C078,2023-03-17,0.0
U0261,C054,2023-11-01,1311.71
U0261,C058,2024-04-02,330.84
U0261,C022,2024-06-17,810.14
U0261,C040,2025-01-19,0.0
U0261,C006,2025-03-14,385.79
U0261,C037,2025-08-24,1671.68
U0262,C019,2023-07-05,1441.42
U0262,C015,2023-10-02,1673.83
U0262,C028,2024-08-18,1173.7
U0262,C076,2025-03-23,7146.71
U0262,C024,2025-08-09,6677.91
U0262,C048,2025-10-23,2023.64
U0262,C044,2025-11-11,0.0
U0263,C032,2023-01-22,415.87
U0263,C016,2023-12-06,0.0
U0263,C031,2024-05-04,2049.28
U0263,C035,2025-01-15,3680.3
U0263,C011,2025-10-25,0.0
U0264,C076,2023-10-15,2200.9
U0264,C073,2025-11-18,5111.85
U0265,C071,2023-03-24,1677.62
U0265,C046,2023-10-27,0.0
U0265,C036,2023-11-23,704.53
U0265,C029,2024-01-02,2388.01
U0265,C066,2025-01-04,1239.37
U0265,C062,2025-07-02,832.32
U0265,C017,2025-09-17,1976.84
U0266,C044,2023-03-29,0.0
U0266,C025,2023-04-06,2031.12
U0266,C057,2023-05-09,2128.12
U0266,C026,2024-02-28,1345.16
U0266,C071,2024-03-24,1999.8
U0266,C012,2024-04-19,0.0
U0266,C038,2024-04-24,3283.04
U0266,C028,2024-06-25,903.06
U0266,C004,2025-01-09,885.75
U0266,C060,2025-01-26,1500.42
U0266,C031,2025-03-05,2426.37
U0266,C046,2025-07-20,0.0
U0266,C077,2025-08-19,651.16
U0266,C022,2025-09-25,1030.88
U0266,C014,2025-11-26,998.99
U0267,C048,2023-03-23,1718.7
U0267,C018,2023-06-09,1519.33
U0267,C055,2023-07-31,953.6
U0267,C029,2023-12-23,4335.21
U0267,C043,2024-04-01,0.0
U0267,C035,2024-05-30,6740.0
U0267,C069,2024-06-23,723.17
U0267,C076,2024-07-14,7475.21
U0267,C070,2024-10-25,1217.25
U0267,C010,2025-01-18,1238.63
U0267,C079,2025-02-09,1229.07
U0267,C034,2025-02-10,2367.69
U0267,C046,2025-02-14,0.0
U0267,C007,2025-11-23,2060.13
U0267,C031,2025-11-24,475.74
U0267,C078,2025-12-03,0.0
U0268,C075,2024-12-07,6162.95
U0268,C029,2024-12-23,2533.02
U0268,C073,2025-04-11,5478.77
U0269,C005,2023-01-14,7849.41
U0269,C072,2025-09-14,6976.13
U0269,C029,2025-09-24,4731.83
U0269,C038,2025-10-24,7239.84
U0270,C049,2023-06-07,1735.07
U0270,C039,2023-10-12,0.0
U0270,C003,2023-11-04,0.0
U0270,C080,2023-12-06,3903.12
U0270,C063,2024-03-09,2939.26
U0270,C005,2024-04-16,5734.76
U0270,C013,2024-07-29,1991.67
U0270,C030,2025-06-19,1333.76
U0270,C001,2025-11-19,0.0
U0271,C045,2023-08-21,0.0
U0271,C070,2023-08-31,711.3
U0271,C020,2023-11-19,1219.18
U0271,C007,2023-11-27,2144.05
U0271,C065,2024-01-18,0.0
U0271,C058,2024-03-07,1010.94
U0271,C039,2024-04-16,0.0
U0271,C061,2024-11-07,1621.26
U0271,C023,2025-01-11,1529.46
U0271,C031,2025-04-21,526.87
U0271,C013,2025-04-29,1285.1
U0271,C049,2025-09-07,2017.08
U0271,C080,2025-09-08,7041.7
U0271,C076,2025-09-13,3963.26
U0272,C079,2023-02-15,1080.96
U0272,C069,2023-03-22,2166.26
U0272,C066,2023-03-30,1827.28
U0272,C077,2023-04-25,2360.65
U0272,C063,2023-09-19,6615.91
U0272,C021,2023-10-03,407.78
U0272,C060,2023-10-28,320.91
U0272,C004,2023-11-26,837.54
U0272,C070,2023-12-07,1679.76
U0272,C020,2024-05-14,852.33
U0272,C031,2024-06-12,1007.06
U0272,C065,2025-11-15,0.0
U0273,C003,2023-02-08,0.0
U0273,C030,2023-06-25,1622.05
U0273,C049,2024-01-04,1419.86
U0273,C005,2024-08-03,4774.38
U0273,C039,2025-04-10,0.0
U0273,C063,2025-11-24,6482.05
U0274,C024,2024-03-19,7289.28
U0274,C075,2025-07-08,5836.37
U0274,C038,2025-08-23,2402.19
U0275,C065,2023-12-16,0.0
U0275,C051,2024-03-25,1722.28
U0275,C018,2025-04-21,1386.08
U0275,C072,2025-09-13,4653.95
U0276,C059,2023-10-20,7187.54
U0276,C073,2023-12-10,2257.77
U0276,C038,2024-01-08,4671.75
U0276,C005,2024-06-25,7204.34
U0276,C024,2025-11-12,6283.43
U0277,C072,2023-05-21,2397.46
U0277,C059,2024-04-15,3024.16
U0277,C068,2024-12-02,6916.11
U0277,C075,2025-02-13,3865.72
U0277,C073,2025-07-17,6950.81
U0278,C025,2023-02-03,1753.87
U0278,C070,2023-03-21,1945.3
U0278,C065,2023-07-10,0.0
U0278,C047,2023-07-17,0.0
U0278,C001,2023-08-11,0.0
U0278,C051,2023-08-29,1953.13
U0278,C024,2023-09-28,3249.3
U0278,C018,2023-11-03,1726.24
U0278,C011,2023-12-30,0.0
U0278,C044,2024-02-19,0.0
U0278,C067,2025-02-28,0.0
U0278,C029,2025-05-09,3245.5
U0278,C074,2025-09-01,2215.61
U0278,C071,2025-10-27,1479.42
U0278,C049,2025-10-29,1187.26
U0278,C030,2025-12-06,2303.76
U0278,C042,2025-12-24,7211.54
U0279,C042,2023-01-03,2657.7
U0279,C050,2023-03-30,351.31
U0279,C079,2023-09-24,313.29
U0279,C043,2025-01-28,0.0
U0279,C047,2025-05-11,0.0
U0279,C038,2025-06-02,5437.17
U0279,C077,2025-09-14,1393.67
U0279,C064,2025-12-05,0.0
