UserID,CourseID,CourseCategory,CourseType,CourseLevel,CourseRating,PeerPopularity,RecommendationScore
U0297,C030,Finance & Accounting,Paid,Beginner,4.4,24.0,0.5689
U0298,C020,Cloud Computing,Paid,Intermediate,4.8,21.0,0.7656
U0298,C068,Cloud Computing,Certification,Intermediate,4.5,19.0,0.65
U0298,C072,Mobile Development,Certification,Beginner,4.2,28.0,0.64
U0298,C034,Cloud Computing,Paid,Advanced,4.0,22.0,0.6333
U0298,C051,Mobile Development,Paid,Intermediate,4.1,27.0,0.5922
U0299,C028,Design (UI/UX),Paid,Beginner,4.6,18.0,0.6422
U0299,C072,Mobile Development,Certification,Beginner,4.2,28.0,0.64
U0299,C048,Design (UI/UX),Paid,Intermediate,4.2,20.0,0.6178
U0299,C051,Mobile Development,Paid,Intermediate,4.1,27.0,0.5922
U0299,C044,Design (UI/UX),Free,Advanced,4.3,18.0,0.5822
U0300,C062,Data Science,Paid,Advanced,4.2,46.0,0.715
U0300,C066,Data Science,Paid,Advanced,4.8,39.0,0.71
U0300,C017,Data Science,Paid,Intermediate,5.0,36.0,0.6964
U0300,C021,Business Analytics,Paid,Intermediate,4.7,50.0,0.6864
U0300,C071,Data Science,Paid,Advanced,4.1,45.0,0.6771
U0301,C069,Design (UI/UX),Paid,Advanced,4.6,42.0,0.7236
U0301,C044,Design (UI/UX),Free,Advanced,4.3,41.0,0.6457
U0301,C042,Digital Marketing,Certification,Advanced,5.0,42.0,0.6036
U0301,C035,Cybersecurity,Certification,Intermediate,4.7,45.0,0.5971
U0301,C075,Business Analytics,Certification,Intermediate,4.7,44.0,0.5793
U0302,C005,Finance & Accounting,Certification,Beginner,4.7,32.0,0.8503
U0302,C063,Finance & Accounting,Certification,Beginner,4.2,35.0,0.7887
U0302,C029,Data Science,Certification,Intermediate,4.4,39.0,0.68
U0302,C035,Cybersecurity,Certification,Intermediate,4.7,33.0,0.6631
U0302,C059,Cloud Computing,Certification,Beginner,4.6,34.0,0.6559
U0303,C072,Mobile Development,Certification,Beginner,4.2,28.0,0.64
U0303,C059,Cloud Computing,Certification,Beginner,4.6,17.0,0.6144
U0303,C056,Cloud Computing,Free,Advanced,4.3,19.0,0.61
U0303,C051,Mobile Development,Paid,Intermediate,4.1,27.0,0.5922
U0303,C005,Finance & Accounting,Certification,Beginner,4.7,22.0,0.5733
U0304,C059,Cloud Computing,Certification,Beginner,4.6,43.0,0.7414
U0304,C021,Business Analytics,Paid,Intermediate,4.7,50.0,0.6864
U0304,C009,Cloud Computing,Free,Advanced,4.5,39.0,0.65
U0304,C056,Cloud Computing,Free,Advanced,4.3,39.0,0.61
U0304,C042,Digital Marketing,Certification,Advanced,5.0,42.0,0.6036
U0305,C075,Business Analytics,Certification,Intermediate,4.7,39.0,0.74
U0305,C029,Data Science,Certification,Intermediate,4.4,39.0,0.68
U0305,C035,Cybersecurity,Certification,Intermediate,4.7,33.0,0.6631
U0305,C059,Cloud Computing,Certification,Beginner,4.6,34.0,0.6559
U0305,C005,Finance & Accounting,Certification,Beginner,4.7,32.0,0.6503
U0306,C075,Business Analytics,Certification,Intermediate,4.7,39.0,0.74
U0306,C042,Digital Marketing,Certification,Advanced,5.0,33.0,0.7231
U0306,C029,Data Science,Certification,Intermediate,4.4,39.0,0.68
U0306,C035,Cybersecurity,Certification,Intermediate,4.7,33.0,0.6631
U0306,C059,Cloud Computing,Certification,Beginner,4.6,34.0,0.6559
U0307,C062,Data Science,Paid,Advanced,4.2,46.0,0.715
U0307,C066,Data Science,Paid,Advanced,4.8,39.0,0.71
U0307,C017,Data Science,Paid,Intermediate,5.0,36.0,0.6964
U0307,C021,Business Analytics,Paid,Intermediate,4.7,50.0,0.6864
U0307,C071,Data Science,Paid,Advanced,4.1,45.0,0.6771
U0308,C072,Mobile Development,Certification,Beginner,4.2,28.0,0.64
U0308,C014,AI & Machine Learning,Paid,Intermediate,4.6,17.0,0.6144
U0308,C004,AI & Machine Learning,Paid,Beginner,4.3,19.0,0.61
U0308,C051,Mobile Development,Paid,Intermediate,4.1,27.0,0.5922
U0308,C005,Finance & Accounting,Certification,Beginner,4.7,22.0,0.5733
U0309,C020,Cloud Computing,Paid,Intermediate,4.8,21.0,0.7656
U0309,C068,Cloud Computing,Certification,Intermediate,4.5,19.0,0.65
U0309,C072,Mobile Development,Certification,Beginner,4.2,28.0,0.64
U0309,C009,Cloud Computing,Free,Advanced,4.5,18.0,0.6222
U0309,C059,Cloud Computing,Certification,Beginner,4.6,17.0,0.6144
U0310,C072,Mobile Development,Certification,Beginner,4.2,28.0,0.64
U0310,C051,Mobile Development,Paid,Intermediate,4.1,27.0,0.5887
U0310,C030,Finance & Accounting,Paid,Beginner,4.4,24.0,0.555
U0310,C005,Finance & Accounting,Certification,Beginner,4.7,22.0,0.5525
U0310,C063,Finance & Accounting,Certification,Beginner,4.2,25.0,0.5462
U0311,C026,Business Analytics,Paid,Intermediate,4.7,41.0,0.7477
U0311,C025,Business Analytics,Paid,Advanced,4.2,42.0,0.6669
U0311,C042,Digital Marketing,Certification,Advanced,5.0,42.0,0.6269
U0311,C035,Cybersecurity,Certification,Intermediate,4.7,45.0,0.6246
U0311,C059,Cloud Computing,Certification,Beginner,4.6,43.0,0.5662
U0312,C079,Digital Marketing,Paid,Beginner,3.6,53.0,0.72
U0312,C077,Digital Marketing,Paid,Beginner,4.6,41.0,0.7057
U0312,C021,Business Analytics,Paid,Intermediate,4.7,50.0,0.6864
U0312,C038,Digital Marketing,Certification,Beginner,4.5,38.0,0.6321
U0312,C035,Cybersecurity,Certification,Intermediate,4.7,45.0,0.5971
U0313,C030,Finance & Accounting,Paid,Beginner,4.4,24.0,0.6467
U0313,C063,Finance & Accounting,Certification,Beginner,4.2,25.0,0.64
U0313,C005,Finance & Accounting,Certification,Beginner,4.7,22.0,0.64
U0313,C013,Finance & Accounting,Paid,Intermediate,4.5,23.0,0.6333
U0313,C020,Cloud Computing,Paid,Intermediate,4.8,21.0,0.6267
U0314,C072,Mobile Development,Certification,Beginner,4.2,28.0,0.64
U0314,C051,Mobile Development,Paid,Intermediate,4.1,27.0,0.5922
U0314,C005,Finance & Accounting,Certification,Beginner,4.7,22.0,0.5733
U0314,C030,Finance & Accounting,Paid,Beginner,4.4,24.0,0.5689
U0314,C013,Finance & Accounting,Paid,Intermediate,4.5,23.0,0.5611
U0315,C059,Cloud Computing,Certification,Beginner,4.6,34.0,0.8559
U0315,C075,Business Analytics,Certification,Intermediate,4.7,39.0,0.74
U0315,C042,Digital Marketing,Certification,Advanced,5.0,33.0,0.7231
U0315,C035,Cybersecurity,Certification,Intermediate,4.7,33.0,0.6631
U0315,C005,Finance & Accounting,Certification,Beginner,4.7,32.0,0.6503
U0316,C072,Mobile Development,Certification,Beginner,4.2,28.0,0.64
U0316,C051,Mobile Development,Paid,Intermediate,4.1,27.0,0.5922
U0316,C069,Design (UI/UX),Paid,Advanced,4.6,16.0,0.5867
U0316,C044,Design (UI/UX),Free,Advanced,4.3,18.0,0.5822
U0316,C005,Finance & Accounting,Certification,Beginner,4.7,22.0,0.5733
U0317,C049,Finance & Accounting,Paid,Advanced,3.9,48.0,0.6907
U0317,C021,Business Analytics,Paid,Intermediate,4.7,50.0,0.6864
U0317,C005,Finance & Accounting,Certification,Beginner,4.7,38.0,0.6721
U0317,C063,Finance & Accounting,Certification,Beginner,4.2,43.0,0.6614
U0317,C003,Finance & Accounting,Free,Beginner,4.1,44.0,0.6593
U0318,C030,Finance & Accounting,Paid,Beginner,4.4,24.0,0.6467
U0318,C063,Finance & Accounting,Certification,Beginner,4.2,25.0,0.64
U0318,C005,Finance & Accounting,Certification,Beginner,4.7,22.0,0.64
U0318,C013,Finance & Accounting,Paid,Intermediate,4.5,23.0,0.6333
U0318,C020,Cloud Computing,Paid,Intermediate,4.8,21.0,0.6267
U0319,C005,Finance & Accounting,Certification,Beginner,4.7,38.0,0.6721
U0319,C003,Finance & Accounting,Free,Beginner,4.1,44.0,0.6593
U0319,C030,Finance & Accounting,Paid,Beginner,4.4,40.0,0.6479
U0319,C039,Finance & Accounting,Free,Intermediate,4.4,39.0,0.63
U0319,C001,Finance & Accounting,Free,Beginner,3.8,45.0,0.6171
U0320,C072,Mobile Development,Certification,Beginner,4.2,28.0,0.64
U0320,C051,Mobile Development,Paid,Intermediate,4.1,27.0,0.5922
U0320,C005,Finance & Accounting,Certification,Beginner,4.7,22.0,0.5733
U0320,C030,Finance & Accounting,Paid,Beginner,4.4,24.0,0.5689
U0320,C020,Cloud Computing,Paid,Intermediate,4.8,21.0,0.5656
U0321,C072,Mobile Development,Certification,Beginner,4.2,28.0,0.64
U0321,C051,Mobile Development,Paid,Intermediate,4.1,27.0,0.5922
U0321,C005,Finance & Accounting,Certification,Beginner,4.7,22.0,0.5733
U0321,C030,Finance & Accounting,Paid,Beginner,4.4,24.0,0.5689
U0321,C020,Cloud Computing,Paid,Intermediate,4.8,21.0,0.5656
U0322,C014,AI & Machine Learning,Paid,Intermediate,4.6,42.0,0.7236
U0322,C021,Business Analytics,Paid,Intermediate,4.7,50.0,0.6864
U0322,C004,AI & Machine Learning,Paid,Beginner,4.3,42.0,0.6636
U0322,C027,AI & Machine Learning,Paid,Beginner,4.0,42.0,0.6036
U0322,C042,Digital Marketing,Certification,Advanced,5.0,42.0,0.6036
U0323,C068,Cloud Computing,Certification,Intermediate,4.5,19.0,0.65
U0323,C072,Mobile Development,Certification,Beginner,4.2,28.0,0.64
U0323,C009,Cloud Computing,Free,Advanced,4.5,18.0,0.6222
U0323,C059,Cloud Computing,Certification,Beginner,4.6,17.0,0.6144
U0323,C051,Mobile Development,Paid,Intermediate,4.1,27.0,0.5922
U0324,C067,Design (UI/UX),Free,Advanced,4.7,39.0,0.69
U0324,C042,Digital Marketing,Certification,Advanced,5.0,42.0,0.6036
U0324,C035,Cybersecurity,Certification,Intermediate,4.7,45.0,0.5971
U0324,C075,Business Analytics,Certification,Intermediate,4.7,44.0,0.5793
U0324,C070,AI & Machine Learning,Paid,Beginner,4.5,46.0,0.575
U0325,C005,Finance & Accounting,Certification,Beginner,4.7,22.0,0.7733
U0325,C030,Finance & Accounting,Paid,Beginner,4.4,24.0,0.7689
U0325,C063,Finance & Accounting,Certification,Beginner,4.2,25.0,0.7567
U0325,C003,Finance & Accounting,Free,Beginner,4.1,24.0,0.7089
U0325,C039,Finance & Accounting,Free,Intermediate,4.4,21.0,0.6856
U0326,C062,Data Science,Paid,Advanced,4.2,46.0,0.715
U0326,C066,Data Science,Paid,Advanced,4.8,39.0,0.71
U0326,C071,Data Science,Paid,Advanced,4.1,45.0,0.6771
U0326,C042,Digital Marketing,Certification,Advanced,5.0,42.0,0.6036
U0326,C035,Cybersecurity,Certification,Intermediate,4.7,45.0,0.5971
U0327,C049,Finance & Accounting,Paid,Advanced,3.9,48.0,0.7223
U0327,C021,Business Analytics,Paid,Intermediate,4.7,50.0,0.7208
U0327,C005,Finance & Accounting,Certification,Beginner,4.7,38.0,0.69
U0327,C039,Finance & Accounting,Free,Intermediate,4.4,39.0,0.6492
U0327,C042,Digital Marketing,Certification,Advanced,5.0,42.0,0.6269
U0328,C042,Digital Marketing,Certification,Advanced,5.0,33.0,0.9231
U0328,C075,Business Analytics,Certification,Intermediate,4.7,39.0,0.74
U0328,C029,Data Science,Certification,Intermediate,4.4,39.0,0.68
U0328,C035,Cybersecurity,Certification,Intermediate,4.7,33.0,0.6631
U0328,C059,Cloud Computing,Certification,Beginner,4.6,34.0,0.6559
U0329,C077,Digital Marketing,Paid,Beginner,4.6,18.0,0.6422
U0329,C072,Mobile Development,Certification,Beginner,4.2,28.0,0.64
U0329,C051,Mobile Development,Paid,Intermediate,4.1,27.0,0.5922
U0329,C005,Finance & Accounting,Certification,Beginner,4.7,22.0,0.5733
U0329,C030,Finance & Accounting,Paid,Beginner,4.4,24.0,0.5689
U0330,C062,Data Science,Paid,Advanced,4.2,46.0,0.6942
U0330,C021,Business Analytics,Paid,Intermediate,4.7,50.0,0.6775
U0330,C071,Data Science,Paid,Advanced,4.1,45.0,0.6533
U0330,C035,Cybersecurity,Certification,Intermediate,4.7,45.0,0.5733
U0330,C042,Digital Marketing,Certification,Advanced,5.0,42.0,0.5708
U0331,C020,Cloud Computing,Paid,Intermediate,4.8,21.0,0.7656
U0331,C072,Mobile Development,Certification,Beginner,4.2,28.0,0.64
U0331,C034,Cloud Computing,Paid,Advanced,4.0,22.0,0.6333
U0331,C009,Cloud Computing,Free,Advanced,4.5,18.0,0.6222
U0331,C051,Mobile Development,Paid,Intermediate,4.1,27.0,0.5922
U0332,C005,Finance & Accounting,Certification,Beginner,4.7,38.0,0.6721
U0332,C003,Finance & Accounting,Free,Beginner,4.1,44.0,0.6593
U0332,C030,Finance & Accounting,Paid,Beginner,4.4,40.0,0.6479
U0332,C013,Finance & Accounting,Paid,Intermediate,4.5,38.0,0.6321
U0332,C001,Finance & Accounting,Free,Beginner,3.8,45.0,0.6171
U0333,C035,Cybersecurity,Certification,Intermediate,4.7,33.0,0.7114
U0333,C059,Cloud Computing,Certification,Beginner,4.6,34.0,0.7057
U0333,C005,Finance & Accounting,Certification,Beginner,4.7,32.0,0.6971
U0333,C068,Cloud Computing,Certification,Intermediate,4.5,33.0,0.6714
U0333,C038,Digital Marketing,Certification,Beginner,4.5,33.0,0.6714
U0334,C072,Mobile Development,Certification,Beginner,4.2,28.0,0.64
U0334,C051,Mobile Development,Paid,Intermediate,4.1,27.0,0.5922
U0334,C005,Finance & Accounting,Certification,Beginner,4.7,22.0,0.5733
U0334,C041,AI & Machine Learning,Paid,Intermediate,3.7,22.0,0.5733
U0334,C030,Finance & Accounting,Paid,Beginner,4.4,24.0,0.5689
U0335,C063,Finance & Accounting,Certification,Beginner,4.2,35.0,0.7887
U0335,C075,Business Analytics,Certification,Intermediate,4.7,39.0,0.74
U0335,C029,Data Science,Certification,Intermediate,4.4,39.0,0.68
U0335,C035,Cybersecurity,Certification,Intermediate,4.7,33.0,0.6631
U0335,C059,Cloud Computing,Certification,Beginner,4.6,34.0,0.6559
U0336,C006,Web Development,Paid,Beginner,4.1,47.0,0.7129
U0336,C021,Business Analytics,Paid,Intermediate,4.7,50.0,0.6864
U0336,C022,Web Development,Paid,Intermediate,4.0,45.0,0.6571
U0336,C042,Digital Marketing,Certification,Advanced,5.0,42.0,0.6036
U0336,C035,Cybersecurity,Certification,Intermediate,4.7,45.0,0.5971
U0337,C072,Mobile Development,Certification,Beginner,4.2,28.0,0.64
U0337,C051,Mobile Development,Paid,Intermediate,4.1,27.0,0.5922
U0337,C005,Finance & Accounting,Certification,Beginner,4.7,22.0,0.5733
U0337,C030,Finance & Accounting,Paid,Beginner,4.4,24.0,0.5689
U0337,C020,Cloud Computing,Paid,Intermediate,4.8,21.0,0.5656
U0338,C072,Mobile Development,Certification,Beginner,4.2,28.0,0.64
U0338,C051,Mobile Development,Paid,Intermediate,4.1,27.0,0.5922
U0338,C005,Finance & Accounting,Certification,Beginner,4.7,22.0,0.5733
U0338,C030,Finance & Accounting,Paid,Beginner,4.4,24.0,0.5689
U0338,C020,Cloud Computing,Paid,Intermediate,4.8,21.0,0.5656
U0339,C005,Finance & Accounting,Certification,Beginner,4.7,32.0,0.8503
U0339,C063,Finance & Accounting,Certification,Beginner,4.2,35.0,0.7887
U0339,C042,Digital Marketing,Certification,Advanced,5.0,33.0,0.7231
U0339,C029,Data Science,Certification,Intermediate,4.4,39.0,0.68
U0339,C059,Cloud Computing,Certification,Beginner,4.6,34.0,0.6559
U0340,C066,Data Science,Paid,Advanced,4.8,39.0,0.71
U0340,C017,Data Science,Paid,Intermediate,5.0,36.0,0.6964
U0340,C021,Business Analytics,Paid,Intermediate,4.7,50.0,0.6864
U0340,C071,Data Science,Paid,Advanced,4.1,45.0,0.6771
U0340,C042,Digital Marketing,Certification,Advanced,5.0,42.0,0.6036
U0341,C021,Business Analytics,Paid,Intermediate,4.7,50.0,0.7208
U0341,C063,Finance & Accounting,Certification,Beginner,4.2,43.0,0.6862
U0341,C003,Finance & Accounting,Free,Beginner,4.1,44.0,0.6854
U0341,C030,Finance & Accounting,Paid,Beginner,4.4,40.0,0.6685
U0341,C039,Finance & Accounting,Free,Intermediate,4.4,39.0,0.6492
U0342,C063,Finance & Accounting,Certification,Beginner,4.2,35.0,0.7887
U0342,C042,Digital Marketing,Certification,Advanced,5.0,33.0,0.7231
U0342,C029,Data Science,Certification,Intermediate,4.4,39.0,0.68
U0342,C035,Cybersecurity,Certification,Intermediate,4.7,33.0,0.6631
U0342,C068,Cloud Computing,Certification,Intermediate,4.5,33.0,0.6231
U0343,C070,AI & Machine Learning,Paid,Beginner,4.5,21.0,0.7056
U0343,C072,Mobile Development,Certification,Beginner,4.2,28.0,0.64
U0343,C051,Mobile Development,Paid,Intermediate,4.1,27.0,0.5922
U0343,C005,Finance & Accounting,Certification,Beginner,4.7,22.0,0.5733
U0343,C030,Finance & Accounting,Paid,Beginner,4.4,24.0,0.5689
U0344,C021,Business Analytics,Paid,Intermediate,4.7,50.0,0.7208
U0344,C067,Design (UI/UX),Free,Advanced,4.7,39.0,0.7092
U0344,C044,Design (UI/UX),Free,Advanced,4.3,41.0,0.6677
U0344,C042,Digital Marketing,Certification,Advanced,5.0,42.0,0.6269
U0344,C075,Business Analytics,Certification,Intermediate,4.7,44.0,0.6054
U0345,C062,Data Science,Paid,Advanced,4.2,46.0,0.715
U0345,C017,Data Science,Paid,Intermediate,5.0,36.0,0.6964
U0345,C021,Business Analytics,Paid,Intermediate,4.7,50.0,0.6864
U0345,C071,Data Science,Paid,Advanced,4.1,45.0,0.6771
U0345,C042,Digital Marketing,Certification,Advanced,5.0,42.0,0.6036
U0346,C075,Business Analytics,Certification,Intermediate,4.7,39.0,0.74
U0346,C042,Digital Marketing,Certification,Advanced,5.0,33.0,0.7231
U0346,C035,Cybersecurity,Certification,Intermediate,4.7,33.0,0.6631
U0346,C059,Cloud Computing,Certification,Beginner,4.6,34.0,0.6559
U0346,C005,Finance & Accounting,Certification,Beginner,4.7,32.0,0.6503
U0347,C066,Data Science,Paid,Advanced,4.8,39.0,0.71
U0347,C071,Data Science,Paid,Advanced,4.1,45.0,0.6771
U0347,C042,Digital Marketing,Certification,Advanced,5.0,42.0,0.6036
U0347,C036,Data Science,Paid,Beginner,3.8,44.0,0.5993
U0347,C035,Cybersecurity,Certification,Intermediate,4.7,45.0,0.5971
U0348,C072,Mobile Development,Certification,Beginner,4.2,28.0,0.64
U0348,C051,Mobile Development,Paid,Intermediate,4.1,27.0,0.5922
U0348,C005,Finance & Accounting,Certification,Beginner,4.7,22.0,0.5733
U0348,C030,Finance & Accounting,Paid,Beginner,4.4,24.0,0.5689
U0348,C020,Cloud Computing,Paid,Intermediate,4.8,21.0,0.5656
U0349,C042,Digital Marketing,Certification,Advanced,5.0,33.0,0.9231
U0349,C075,Business Analytics,Certification,Intermediate,4.7,39.0,0.74
U0349,C035,Cybersecurity,Certification,Intermediate,4.7,33.0,0.6631
U0349,C059,Cloud Computing,Certification,Beginner,4.6,34.0,0.6559
U0349,C005,Finance & Accounting,Certification,Beginner,4.7,32.0,0.6503
U0350,C062,Data Science,Paid,Advanced,4.2,46.0,0.715
U0350,C066,Data Science,Paid,Advanced,4.8,39.0,0.71
U0350,C017,Data Science,Paid,Intermediate,5.0,36.0,0.6964
U0350,C071,Data Science,Paid,Advanced,4.1,45.0,0.6771
U0350,C042,Digital Marketing,Certification,Advanced,5.0,42.0,0.6036
U0351,C072,Mobile Development,Certification,Beginner,4.2,28.0,0.64
U0351,C051,Mobile Development,Paid,Intermediate,4.1,27.0,0.5922
U0351,C005,Finance & Accounting,Certification,Beginner,4.7,22.0,0.5733
U0351,C030,Finance & Accounting,Paid,Beginner,4.4,24.0,0.5689
U0351,C020,Cloud Computing,Paid,Intermediate,4.8,21.0,0.5656
U0352,C075,Business Analytics,Certification,Intermediate,4.7,44.0,0.7793
U0352,C074,Business Analytics,Paid,Beginner,4.2,41.0,0.6257
U0352,C042,Digital Marketing,Certification,Advanced,5.0,42.0,0.6036
U0352,C035,Cybersecurity,Certification,Intermediate,4.7,45.0,0.5971
U0352,C070,AI & Machine Learning,Paid,Beginner,4.5,46.0,0.575
U0353,C059,Cloud Computing,Certification,Beginner,4.6,43.0,0.7414
U0353,C052,Cloud Computing,Free,Intermediate,3.7,48.0,0.6507
U0353,C009,Cloud Computing,Free,Advanced,4.5,39.0,0.65
U0353,C056,Cloud Computing,Free,Advanced,4.3,39.0,0.61
U0353,C042,Digital Marketing,Certification,Advanced,5.0,42.0,0.6036
U0354,C042,Digital Marketing,Certification,Advanced,5.0,33.0,0.7583
U0354,C035,Cybersecurity,Certification,Intermediate,4.7,33.0,0.6983
U0354,C059,Cloud Computing,Certification,Beginner,4.6,34.0,0.6922
U0354,C005,Finance & Accounting,Certification,Beginner,4.7,32.0,0.6844
U0354,C063,Finance & Accounting,Certification,Beginner,4.2,35.0,0.6261
U0355,C042,Digital Marketing,Certification,Advanced,5.0,33.0,0.7231
U0355,C029,Data Science,Certification,Intermediate,4.4,39.0,0.68
U0355,C035,Cybersecurity,Certification,Intermediate,4.7,33.0,0.6631
U0355,C059,Cloud Computing,Certification,Beginner,4.6,34.0,0.6559
U0355,C005,Finance & Accounting,Certification,Beginner,4.7,32.0,0.6503
U0356,C068,Cloud Computing,Certification,Intermediate,4.5,19.0,0.65
U0356,C072,Mobile Development,Certification,Beginner,4.2,28.0,0.64
U0356,C009,Cloud Computing,Free,Advanced,4.5,18.0,0.6222
U0356,C059,Cloud Computing,Certification,Beginner,4.6,17.0,0.6144
U0356,C056,Cloud Computing,Free,Advanced,4.3,19.0,0.61
U0357,C003,Finance & Accounting,Free,Beginner,4.1,24.0,0.7089
U0357,C072,Mobile Development,Certification,Beginner,4.2,28.0,0.64
U0357,C051,Mobile Development,Paid,Intermediate,4.1,27.0,0.5922
U0357,C080,Finance & Accounting,Certification,Beginner,3.8,21.0,0.5656
U0357,C020,Cloud Computing,Paid,Intermediate,4.8,21.0,0.5656
U0358,C021,Business Analytics,Paid,Intermediate,4.7,50.0,0.6864
U0358,C065,Mobile Development,Free,Beginner,3.8,46.0,0.635
U0358,C042,Digital Marketing,Certification,Advanced,5.0,42.0,0.6036
U0358,C035,Cybersecurity,Certification,Intermediate,4.7,45.0,0.5971
U0358,C075,Business Analytics,Certification,Intermediate,4.7,44.0,0.5793
U0359,C062,Data Science,Paid,Advanced,4.2,46.0,0.6942
U0359,C021,Business Analytics,Paid,Intermediate,4.7,50.0,0.6775
U0359,C066,Data Science,Paid,Advanced,4.8,39.0,0.6683
U0359,C035,Cybersecurity,Certification,Intermediate,4.7,45.0,0.5733
U0359,C036,Data Science,Paid,Beginner,3.8,44.0,0.5725
U0360,C062,Data Science,Paid,Advanced,4.2,46.0,0.715
U0360,C017,Data Science,Paid,Intermediate,5.0,36.0,0.6964
U0360,C021,Business Analytics,Paid,Intermediate,4.7,50.0,0.6864
U0360,C071,Data Science,Paid,Advanced,4.1,45.0,0.6771
U0360,C042,Digital Marketing,Certification,Advanced,5.0,42.0,0.6036
U0361,C049,Finance & Accounting,Paid,Advanced,3.9,48.0,0.7223
U0361,C021,Business Analytics,Paid,Intermediate,4.7,50.0,0.7208
U0361,C005,Finance & Accounting,Certification,Beginner,4.7,38.0,0.69
U0361,C063,Finance & Accounting,Certification,Beginner,4.2,43.0,0.6862
U0361,C003,Finance & Accounting,Free,Beginner,4.1,44.0,0.6854
U0362,C021,Business Analytics,Paid,Intermediate,4.7,50.0,0.94
U0362,C075,Business Analytics,Certification,Intermediate,4.7,44.0,0.82
U0362,C025,Business Analytics,Paid,Advanced,4.2,42.0,0.68
U0362,C042,Digital Marketing,Certification,Advanced,5.0,42.0,0.64
U0362,C057,Business Analytics,Paid,Beginner,4.4,37.0,0.62
U0363,C069,Design (UI/UX),Paid,Advanced,4.6,42.0,0.7236
U0363,C067,Design (UI/UX),Free,Advanced,4.7,39.0,0.69
U0363,C021,Business Analytics,Paid,Intermediate,4.7,50.0,0.6864
U0363,C042,Digital Marketing,Certification,Advanced,5.0,42.0,0.6036
U0363,C035,Cybersecurity,Certification,Intermediate,4.7,45.0,0.5971
U0364,C066,Data Science,Paid,Advanced,4.8,39.0,0.7292
U0364,C021,Business Analytics,Paid,Intermediate,4.7,50.0,0.7208
U0364,C017,Data Science,Paid,Intermediate,5.0,36.0,0.7115
U0364,C042,Digital Marketing,Certification,Advanced,5.0,42.0,0.6269
U0364,C036,Data Science,Paid,Beginner,3.8,44.0,0.6254
U0365,C072,Mobile Development,Certification,Beginner,4.2,28.0,0.64
U0365,C034,Cloud Computing,Paid,Advanced,4.0,22.0,0.6333
U0365,C059,Cloud Computing,Certification,Beginner,4.6,17.0,0.6144
U0365,C051,Mobile Development,Paid,Intermediate,4.1,27.0,0.5922
U0365,C005,Finance & Accounting,Certification,Beginner,4.7,22.0,0.5733
U0366,C072,Mobile Development,Certification,Beginner,4.2,28.0,0.64
U0366,C017,Data Science,Paid,Intermediate,5.0,14.0,0.6111
U0366,C051,Mobile Development,Paid,Intermediate,4.1,27.0,0.5922
U0366,C005,Finance & Accounting,Certification,Beginner,4.7,22.0,0.5733
U0366,C030,Finance & Accounting,Paid,Beginner,4.4,24.0,0.5689
U0367,C059,Cloud Computing,Certification,Beginner,4.6,34.0,0.8559
U0367,C029,Data Science,Certification,Intermediate,4.4,39.0,0.68
U0367,C005,Finance & Accounting,Certification,Beginner,4.7,32.0,0.6503
U0367,C038,Digital Marketing,Certification,Beginner,4.5,33.0,0.6231
U0367,C063,Finance & Accounting,Certification,Beginner,4.2,35.0,0.5887
U0368,C059,Cloud Computing,Certification,Beginner,4.6,43.0,0.7662
U0368,C021,Business Analytics,Paid,Intermediate,4.7,50.0,0.7208
U0368,C033,Cloud Computing,Paid,Beginner,3.5,51.0,0.7
U0368,C009,Cloud Computing,Free,Advanced,4.5,39.0,0.6692
U0368,C042,Digital Marketing,Certification,Advanced,5.0,42.0,0.6269
U0369,C005,Finance & Accounting,Certification,Beginner,4.7,32.0,0.8503
U0369,C063,Finance & Accounting,Certification,Beginner,4.2,35.0,0.7887
U0369,C075,Business Analytics,Certification,Intermediate,4.7,39.0,0.74
U0369,C042,Digital Marketing,Certification,Advanced,5.0,33.0,0.7231
U0369,C035,Cybersecurity,Certification,Intermediate,4.7,33.0,0.6631
U0370,C042,Digital Marketing,Certification,Advanced,5.0,33.0,0.7583
U0370,C035,Cybersecurity,Certification,Intermediate,4.7,33.0,0.6983
U0370,C059,Cloud Computing,Certification,Beginner,4.6,34.0,0.6922
U0370,C005,Finance & Accounting,Certification,Beginner,4.7,32.0,0.6844
U0370,C038,Digital Marketing,Certification,Beginner,4.5,33.0,0.6583
U0371,C021,Business Analytics,Paid,Intermediate,4.7,50.0,0.6864
U0371,C042,Digital Marketing,Certification,Advanced,5.0,42.0,0.6036
U0371,C016,Cybersecurity,Free,Intermediate,4.2,39.0,0.59
U0371,C075,Business Analytics,Certification,Intermediate,4.7,44.0,0.5793
U0371,C070,AI & Machine Learning,Paid,Beginner,4.5,46.0,0.575
U0372,C029,Data Science,Certification,Intermediate,4.4,39.0,0.68
U0372,C059,Cloud Computing,Certification,Beginner,4.6,34.0,0.6559
U0372,C076,Design (UI/UX),Certification,Intermediate,3.9,28.0,0.639
U0372,C038,Digital Marketing,Certification,Beginner,4.5,33.0,0.6231
U0372,C068,Cloud Computing,Certification,Intermediate,4.5,33.0,0.6231
U0373,C020,Cloud Computing,Paid,Intermediate,4.8,21.0,0.7656
U0373,C072,Mobile Development,Certification,Beginner,4.2,28.0,0.64
U0373,C034,Cloud Computing,Paid,Advanced,4.0,22.0,0.6333
